session_id	start_time	sec	min	category	events
0104191858d6823-0bfc-401f-b1a6-bf7c3de5975c_7	28.08.2019 16:19	712	11	coding, db, ide start	ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , lifecycle_project.opened , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , productivity_db.console , productivity_db.console , toolwindow_Database , ui.tips_shown.automatically , ui.dialogs_com.intellij.ide.util.TipDialog , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , lifecycle_project.opened , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , lifecycle_ide.start , ui.dialogs_com.intellij.ide.util.TipDialog , lifecycle_project.opening.finished , lifecycle_project.opening.finished , actions_Jdbc.OpenEditor , actions_Console.Jdbc.Execute , toolwindow_unknown , productivity_db.console.run.intention , toolwindow_unknown , toolwindow_unknown , toolwindow_unknown , toolwindow_unknown , actions_Console.Transaction.Commit , toolbar_Console.Transaction.Commit , actions_EditorEnter , file.types.usage_Scratch , actions_EditorEnter , actions_EditorPaste , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , actions_EditorEnter , actions_$Undo , actions_EditorRight , actions_EditorEnter , actions_EditorBackSpace , toolwindow_Database , actions_EditorBackSpace , actions_EditorBackSpace , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , file.types.usage_Scratch , actions_EditorEnter , actions_EditorBackSpace , actions_EditorUp , actions_EditorRightWithSelection , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , actions_Console.Transaction.Commit , toolbar_Console.Transaction.Commit , actions_EditorPaste , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , file.types.usage_Scratch , actions_EditorEnter , actions_EditorEnter , actions_$Undo , actions_EditorRight , actions_EditorEnter , actions_EditorChooseLookupItem , productivity_editing.completion.basic , actions_EditorEscape , actions_EditorBackSpace , actions_EditorDown , actions_EditorChooseLookupItem , productivity_editing.completion.basic , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , actions_EditorEnter , actions_EditorUp , actions_EditorRightWithSelection , actions_EditorBackSpace , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , actions_EditorEnter , actions_EditorEnter , actions_EditorChooseLookupItem , productivity_editing.completion.basic , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , actions_EditorEnter , file.types.usage_Scratch , actions_EditorChooseLookupItem , productivity_editing.completion.basic , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , toolwindow_unknown , actions_Console.Transaction.Rollback , toolbar_Console.Transaction.Rollback , actions_EditorEnter , file.types.usage_Scratch , actions_EditorEnter , actions_EditorBackSpace , actions_EditorDown , actions_EditorChooseLookupItem , productivity_editing.completion.camelHumps , productivity_editing.completion.basic , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , actions_EditorEnter , toolwindow_unknown , actions_EditorDown , actions_EditorDownWithSelection , actions_EditorBackSpace , actions_EditorBackSpace , actions_Console.Jdbc.Execute , productivity_db.console.run.intention , toolwindow_unknown , actions_EditorCopy
0104192ba67c71d-f6bb-4905-a428-e77e80da9575_13	28.08.2019 13:08	61	1	coding	searchEverywhere_dialogOpen , productivity_SearchEverywhere , actions_SearchEverywhere , actions_DoubleShortcut , actions_SearchEverywhere , productivity_SearchEverywhere , searchEverywhere_dialogOpen , actions_DoubleShortcut , searchEverywhere_contributorItemChosen , file.types.usage_JAVA , productivity_editing.select.word , actions_GotoDeclaration , productivity_navigation.goto.declaration , file.types.usage_JAVA
0104193b36fc9af-a490-4917-bf18-9268c86452c6_14	29.08.2019 10:32	676	11	coding, db	actions_Switcher , productivity_switcher , actions_EditorLineStart , actions_EditorDownWithSelection , actions_EditorCopy , actions_EditorDown , actions_EditorLineEnd , actions_EditorEnter , actions_EditorUp , actions_EditorLineStart , actions_EditorPaste , file.types.usage_JAVA , actions_EditorUp , actions_EditorLeft , actions_EditorNextWordWithSelection , actions_EditorPreviousWordWithSelection , actions_EditorDelete , actions_EditorDown , actions_EditorEnter , actions_EditorDown , actions_EditorLineEndWithSelection , actions_EditorCopy , actions_EditorUp , actions_EditorPaste , actions_EditorLineStart , actions_EditorDown , actions_EditorLineStart , actions_EditorDown , actions_EditorDownWithSelection , actions_EditorDelete , actions_EditorPreviousWord , actions_EditorNextWordWithSelection , actions_EditorPreviousWordWithSelection , actions_EditorBackSpace , actions_EditorPreviousWord , actions_EditorNextWord , actions_EditorDelete , productivity_editing.select.word , productivity_editing.select.word , actions_EditorCopy , actions_EditorDown , actions_EditorLineEnd , actions_EditorEnter , actions_EditorPaste , file.types.usage_JAVA , actions_EditorLineStart , actions_EditorDownWithSelection , actions_EditorDelete , actions_SaveAll , actions_SaveAll , actions_Resume , gutter.icon.click_db_verified_breakpoint , actions_com.intellij.xdebugger.impl.breakpoints.RemoveBreakpointGutterIconAction , actions_Resume , actions_com.intellij.xdebugger.impl.breakpoints.RemoveBreakpointGutterIconAction , gutter.icon.click_db_verified_breakpoint , actions_StepOver , actions_StepOver , actions_StepOver , actions_StepOver , actions_Resume , actions_Debug , ui.dialogs_com.intellij.openapi.ui.messages.MessageDialog , toolbar_Debug , run.configuration.exec_MavenRunConfiguration , toolwindow_Debug , actions_StepOver , actions_StepOver , actions_StepOver , actions_StepOver , actions_Resume , actions_StepOver , actions_Resume , actions_Switcher , productivity_switcher , actions_GotoClass , productivity_SearchEverywhere , searchEverywhere_dialogOpen , actions_third.party , actions_EditorBackSpace , actions_third.party , actions_Find , find_FindInEditor.MatchCaseOn , actions_EditorBackSpace , actions_GotoDeclaration , productivity_navigation.goto.declaration , file.types.usage_JAVA , actions_GotoDeclaration , productivity_navigation.goto.declaration , actions_GotoDeclaration , productivity_navigation.goto.declaration , actions_EditorLineEnd , actions_GotoDeclaration , productivity_navigation.goto.declaration , file.types.usage_CLASS , actions_GotoDeclaration , productivity_navigation.goto.declaration , file.types.usage_CLASS , file.types.usage_JAVA
01041937f68e698-54c8-432d-9057-5d2909918d62_1	28.08.2019 0:56	178	2	coding	actions_com.intellij.ui.tabs.newImpl.JBTabsImpl$SelectNextAction , actions_com.intellij.ui.tabs.newImpl.JBTabsImpl$SelectNextAction , actions_ActivateProjectToolWindow , toolwindow_Project , file.types.usage_Scratch , actions_Find , find_FindInEditor.RegexOn , actions_EditorBackSpace , toolwindow_Project , actions_ActivateProjectToolWindow , actions_ActivateProjectToolWindow , actions_com.intellij.find.SearchReplaceComponent$10 , actions_EditorDown
01041918071339b-0d97-40d7-b38c-9f251c1d5965_3	26.08.2019 9:25	152	2	coding, rd	actions_EditorCopy , actions_EditorEnter , actions_EditorLineStartWithSelection , actions_EditorPaste , actions_EditorLineEnd , actions_SaveAll , productivity_editing.select.word , file.types.usage_YAML , actions_EditorDown , actions_SaveAll , actions_RunDashboard.Debug , run.configuration.exec_SpringBootApplicationConfigurationType , toolwindow_Services , run.configuration.exec_GradleRunConfiguration , toolwindow_Services , file.types.usage_CLASS , actions_Resume , toolbar_Resume , toolwindow_Services , actions_EditorCopy
06051928df16387-cc1b-49f5-bcfc-3652aa2e5245_22	29.08.2019 13:15	22	0	coding	productivity_editing.select.word , actions_EditorCopy , productivity_editing.select.word , actions_EditorCopy
0605192ed20f27b-069d-42be-9937-d922b1a0a9a8_13	30.08.2019 12:31	4	0	ide close	lifecycle_project.closed , lifecycle_ide.close
040419221b901ca-998b-4f33-9f95-c0dd14cdcca2_10	29.08.2019 15:27	309	5	coding	actions_Find , actions_EditorBackSpace , actions_com.intellij.find.editorHeaderActions.SwitchToFind , actions_EditorBackSpace , searchEverywhere_dialogOpen , actions_SearchEverywhere , productivity_SearchEverywhere , actions_DoubleShortcut , actions_EditorBackSpace , actions_SearchEverywhere , productivity_SearchEverywhere , searchEverywhere_dialogOpen , actions_DoubleShortcut , actions_com.intellij.openapi.project.DumbAwareAction$1 , searchEverywhere_contributorItemChosen , file.types.usage_JAVA , searchEverywhere_dialogOpen , actions_SearchEverywhere , productivity_SearchEverywhere , actions_DoubleShortcut , actions_EditorBackSpace , actions_com.intellij.openapi.project.DumbAwareAction$1 , searchEverywhere_contributorItemChosen , file.types.usage_JAVA , productivity_editing.select.word
01051937fb387ad-71ee-4eaa-aa80-8fda0b7fd2eb_8	27.08.2019 0:04	12	0	coding	actions_$Undo , actions_$Redo , actions_EditorBackSpace , file.types.usage_Groovy , actions_EditorDelete
0104191109ac399-cb2c-4da1-bbeb-c41726153fb6_4	30.08.2019 15:20	4	0	vcs, ide close	actions_Vcs.QuickListPopupAction , ui.dialogs_com.intellij.openapi.ui.messages.MessageDialog , lifecycle_ide.close , lifecycle_project.closed
020419241ed338a-c063-49cf-bcf3-0c89a65f3b7e_0	28.08.2019 9:15	391	6	ide start, coding, ide close	lifecycle_ide.start , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , lifecycle_project.opened , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , toolwindow_Project , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , lifecycle_project.opening.finished , actions_com.intellij.ide.ReopenProjectAction , lifecycle_project.closed , lifecycle_project.opened , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , toolwindow_Project , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , lifecycle_project.opening.finished , actions_OpenFile , lifecycle_project.closed , lifecycle_project.opened , toolwindow_Project , toolwindow_Project , lifecycle_project.opening.finished , actions_com.intellij.ide.projectView.actions.MarkSourceRootAction , file.types.usage_JAVA , ui.dialogs_com.intellij.ide.util.projectWizard.JdkChooserPanel$MyDialog , ui.dialogs_com.intellij.ide.util.projectWizard.JdkChooserPanel$MyDialog , actions_com.intellij.execution.actions.RunContextAction , run.configuration.exec_Application , ui.dialogs_com.intellij.openapi.options.newEditor.SettingsDialog , ui.dialogs_com.intellij.openapi.options.newEditor.SettingsDialog , actions_OpenModuleSettings , ui.dialogs_com.intellij.openapi.options.newEditor.SettingsDialog , ui.dialogs_com.intellij.openapi.options.newEditor.SettingsDialog , actions_com.intellij.execution.ExecutorRegistryImpl$ExecutorAction , toolbar_com.intellij.execution.ExecutorRegistryImpl$ExecutorAction , run.configuration.exec_Application , toolwindow_Messages , actions_OpenModuleSettings , ui.dialogs_com.intellij.openapi.options.newEditor.SettingsDialog , ui.dialogs_com.intellij.openapi.options.newEditor.SettingsDialog , actions_com.intellij.execution.ExecutorRegistryImpl$ExecutorAction , toolbar_com.intellij.execution.ExecutorRegistryImpl$ExecutorAction , run.configuration.exec_Application , toolwindow_Run , lifecycle_project.closed , lifecycle_ide.close
03041938af4d9a4-a450-4e2e-876c-37593bd00041_27	20.08.2019 12:53	55	0	vcs, ide start	event.log_whitelist.loaded , lifecycle_ide.start , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , lifecycle_project.opened , toolwindow_Project , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , lifecycle_project.opening.finished , actions_com.intellij.ide.ReopenProjectAction , ui.dialogs_com.intellij.openapi.ui.messages.MessageDialog , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , lifecycle_project.closed , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , lifecycle_project.opened , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , ui.dialogs_com.intellij.openapi.progress.util.ProgressDialog$MyDialogWrapper , lifecycle_project.opening.finished , kotlin.maven.target_jvm , actions_Vcs.UpdateProject , ui.dialogs_com.intellij.openapi.vcs.update.ActionInfo$1$1 , ui.dialogs_com.intellij.openapi.vcs.update.ActionInfo$1$1
